collection_id,time,type,scheduling_class,priority,collection_type
383199210171,1091549064869,3,2,119,0
383199210171,1094069803963,6,2,119,0
383204412584,1092803193824,0,2,117,0
383204412584,1092834554133,2,2,117,0
383204412584,1092879062564,3,2,117,0
383204412584,1093402541366,6,2,117,0
383218090141,1094124352644,0,2,119,0
383218090141,1094124352648,2,2,119,0
383218090141,1094130190736,3,2,119,0
383218090141,1094307714825,6,2,119,0
383219097523,1094129316583,0,2,119,0
383219097523,1094129316588,2,2,119,0
383219097523,1094139204014,3,2,119,0
383219097523,1094299791480,6,2,119,0
383221489776,1095026687130,0,2,117,0
383221489776,1095057774489,2,2,117,0
383221489776,1095084454140,3,2,117,0
383221489776,1095609632995,6,2,117,0
383245150452,1098394751337,0,2,117,0
383245150452,1098431656806,2,2,117,0
383245150452,1098444293055,3,2,117,0
383245150452,1099861978450,6,2,117,0
383255587793,1100433785018,0,2,25,0
383255587793,1100433785022,2,2,25,0
383255587793,1100434028395,3,2,25,0
383255587793,1100519856798,6,2,25,0
383279521920,1104860673722,0,2,119,0
383279521920,1104860673728,2,2,119,0
383279521920,1104860782357,3,2,119,0
383279521920,1106106063257,6,2,119,0
383295027881,1106709820870,1,2,115,0
383295027881,1106716185232,2,2,115,0
383295027881,1106722916624,3,2,115,0
383295027881,1108319361373,6,2,115,0
383295511719,1106826866459,1,2,115,0
383295511719,1107329594114,2,2,115,0
383295511719,1107332505928,3,2,115,0
383295511719,1119280544985,6,2,115,0
383350960257,1114137833446,0,2,25,0
383350960257,1114137833450,2,2,25,0
383350960257,1114144336241,3,2,25,0
383350960257,1114204264603,6,2,25,0
383352206381,1114349799730,0,1,119,0
383352206381,1114349799735,2,1,119,0
383352206381,1114349828577,3,1,119,0
383352206381,1115117995564,6,1,119,0
383361649725,1116150334642,1,0,105,0
383361649725,1116152415215,2,0,105,0
383361649725,1116157158950,3,0,105,0
383361649725,1116241594988,6,0,105,0
383383882983,1119647106461,0,2,25,0
383383882983,1119647106467,2,2,25,0
383383882983,1119661499016,3,2,25,0
383383882983,1119815886738,6,2,25,0
383389905145,1121048400226,1,1,115,0
383389905145,1121058620862,2,1,115,0
383389905145,1121060289908,3,1,115,0
383389905145,1122199198089,6,1,115,0
383389955960,1121090294683,1,1,115,0
383389955960,1121118957597,2,1,115,0
383389955960,1121127183496,3,1,115,0
383389955960,1122273555597,6,1,115,0
383389971209,1121098375815,1,1,115,0
383389971209,1121118958493,2,1,115,0
383389971209,1121127183538,3,1,115,0
383389971209,1122253575768,6,1,115,0
383389977573,1121101686059,1,1,115,0
383389977573,1121118958742,2,1,115,0
383389977573,1121127183565,3,1,115,0
383389977573,1122161101118,6,1,115,0
383389980199,1121103691989,1,1,115,0
383389980199,1121118959002,2,1,115,0
383389980199,1121135333649,3,1,115,0
383389980199,1122270948453,6,1,115,0
383389980331,1121104108230,1,1,115,0
383389980331,1121118959027,2,1,115,0
383389980331,1121127183613,3,1,115,0
383389980331,1122254419676,6,1,115,0
383389980366,1121104429700,1,1,115,0
383389980366,1121118959042,2,1,115,0
383389980366,1121127194887,3,1,115,0
383389980366,1122260430215,6,1,115,0
383392142502,1121697482940,1,2,115,0
383392142502,1121732521596,2,2,115,0
383392142502,1121743681275,3,2,115,0
383392142502,1122607033582,6,2,115,0
383392185258,1121727515193,1,2,115,0
383392185258,1121732523305,2,2,115,0
383392185258,1121743681470,3,2,115,0
383392185258,1122630699404,6,2,115,0
383393303157,1121788256762,1,2,115,0
383393303157,1121792892996,2,2,115,0
383393303157,1121800824828,3,2,115,0
383393303157,1122633608648,6,2,115,0
383393416876,1121844468957,1,2,115,0
383393416876,1121857892914,2,2,115,0
383393416876,1121865261113,3,2,115,0
383393416876,1122765243100,6,2,115,0
383393702867,1121983063529,0,2,115,0
383393702867,1122045810745,2,2,115,0
383393702867,1122067803772,3,2,115,0
383393702867,1122489775423,6,2,115,0
383393866438,1122070487616,1,1,115,0
383393866438,1122106046882,2,1,115,0
383393866438,1122136927545,3,1,115,0
383393866438,1123227411177,6,1,115,0
383395134660,1122215524312,0,2,115,0
383395134660,1122288031654,2,2,115,0
383395134660,1122309236421,3,2,115,0
383395134660,1122709328746,6,2,115,0
383396587052,1122441666342,1,1,115,0
383396587052,1122473408641,2,1,115,0
383396587052,1122478201607,3,1,115,0
383396587052,1122602018186,6,1,115,0
383401807517,1122659115675,1,1,115,0
383401807517,1122718024238,2,1,115,0
383401807517,1122721400193,3,1,115,0
383401807517,1123377101571,6,1,115,0
383402863715,1122710907915,1,1,115,0
383402863715,1122718025163,2,1,115,0
383402863715,1122721401643,3,1,115,0
383402863715,1123554738367,6,1,115,0
383405003212,1122827401417,1,2,115,0
383405003212,1122841444654,2,2,115,0
383405003212,1122852278608,3,2,115,0
383405003212,1123503266166,6,2,115,0
383407334340,1122983842726,1,2,115,0
383407334340,1123023952168,2,2,115,0
383407334340,1123039596729,3,2,115,0
383407334340,1123719657429,6,2,115,0
383426057129,1125244781122,1,2,115,0
383426057129,1125299773735,2,2,115,0
383426057129,1125304631995,3,2,115,0
383426057129,1126246439076,6,2,115,0
383426082691,1125251490003,1,2,115,0
383426082691,1125299773765,2,2,115,0
383426082691,1125304639110,3,2,115,0
383426082691,1126352934296,6,2,115,0
383430786953,1126268055934,1,2,115,0
383430786953,1126282983854,2,2,115,0
383430786953,1126296844299,3,2,115,0
383430786953,1127291464333,6,2,115,0
383430798471,1126276877732,0,1,119,0
383430798471,1126276877738,2,1,119,0
383430798471,1126287661868,3,1,119,0
383430798471,1126675750654,6,1,119,0
383435078667,1127585513259,1,2,115,0
383435078667,1127639268401,2,2,115,0
383435078667,1127655640906,3,2,115,0
383435078667,1128810561734,6,2,115,0
383435584575,1127963110293,1,2,115,0
383435584575,1128005820150,2,2,115,0
383435584575,1128011411996,3,2,115,0
383435584575,1129335944735,6,2,115,0
383444688540,1128662404598,1,2,115,0
383444688540,1128679887624,2,2,115,0
383444688540,1128688021285,3,2,115,0
383444688540,1129919693969,6,2,115,0
383448683930,1129364480544,1,2,115,0
383448683930,1129416660507,2,2,115,0
383448683930,1129427247855,3,2,115,0
383448683930,1130736197454,6,2,115,0
383449020679,1129582403439,1,2,115,0
383449020679,1129598983557,2,2,115,0
383449020679,1129607205855,3,2,115,0
383449020679,1130969054480,6,2,115,0
383449096195,1129633225481,1,2,115,0
383449096195,1129661510573,2,2,115,0
383449096195,1129698127384,3,2,115,0
383449096195,1130973582215,6,2,115,0
383449567280,1129918256467,1,2,115,0
383449567280,1129967243558,2,2,115,0
383449567280,1129975147334,3,2,115,0
383449567280,1131403015022,6,2,115,0
383454411874,1130517375984,1,2,115,0
383454411874,1130580633831,2,2,115,0
383454411874,1130588896287,3,2,115,0
383454411874,1131971211147,6,2,115,0
383468383321,1131923141965,1,2,115,0
383468383321,1131989859678,2,2,115,0
383468383321,1131996169021,3,2,115,0
383468383321,1133142254621,6,2,115,0
383472229524,1132496524333,0,2,117,0
383472229524,1132525524386,2,2,117,0
383472229524,1132550935290,3,2,117,0
383472229524,1133415199570,6,2,117,0
383473045366,1133114270905,1,2,115,0
383473045366,1133153837278,2,2,115,0
383473045366,1133158165102,3,2,115,0
383473045366,1134299836632,6,2,115,0
383473054195,1133120943041,1,2,115,0
383473054195,1133153838136,2,2,115,0
383473054195,1133158165132,3,2,115,0
383473054195,1134384277933,6,2,115,0
383473118714,1133172995583,1,2,115,0
383473118714,1133214967653,2,2,115,0
383473118714,1133218184555,3,2,115,0
383473118714,1134549751882,6,2,115,0
383475316850,1133313224849,1,2,115,0
383475316850,1133337407765,2,2,115,0
383475316850,1133357093038,3,2,115,0
383475316850,1134679370428,6,2,115,0
383477170703,1133906265217,1,2,115,0
383477170703,1133949741574,2,2,115,0
383477170703,1133956699785,3,2,115,0
383477170703,1135281728058,6,2,115,0
383483608517,1134824709028,1,2,115,0
383483608517,1134867849407,2,2,115,0
383483608517,1134876855432,3,2,115,0
383483608517,1136189894531,6,2,115,0
383486655817,1135326385624,1,2,115,0
383486655817,1135359500545,2,2,115,0
383486655817,1135370007689,3,2,115,0
383486655817,1136337203409,6,2,115,0
383492575073,1135829784076,1,2,115,0
383492575073,1135848555447,2,2,115,0
383492575073,1135862280020,3,2,115,0
383492575073,1136743442042,6,2,115,0
383493725160,1135928294519,1,2,115,0
383493725160,1135971559998,2,2,115,0
383493725160,1135977894362,3,2,115,0
383493725160,1136610936150,6,2,115,0
383512061304,1138602007298,1,2,115,0
383512061304,1138615840087,2,2,115,0
383512061304,1138617377948,3,2,115,0
383512061304,1138824588658,6,2,115,0
383512467395,1138981078859,1,0,105,0
383512467395,1138984346310,2,0,105,0
383512467395,1138989841276,3,0,105,0
383512467395,1139177073111,6,0,105,0
383515312514,1139414546801,1,2,115,0
383515312514,1139473479630,2,2,115,0
383515312514,1139482960249,3,2,115,0
383515312514,1139961362949,6,2,115,0
383516767276,1139703295070,1,1,115,0
383516767276,1139720045280,2,1,115,0
383516767276,1139723267928,3,1,115,0
383516767276,1140434932771,6,1,115,0
383516903774,1139787462009,1,2,115,0
383516903774,1139846742259,2,2,115,0
383516903774,1139853286070,3,2,115,0
383516903774,1140089587915,6,2,115,0
383522618550,1140756169175,0,2,119,0
383522618550,1140756169180,2,2,119,0
383522618550,1140774995234,3,2,119,0
383522618550,1140919521642,6,2,119,0
383522620751,1140759584070,0,2,119,0
383522620751,1140759584075,2,2,119,0
383522620751,1140766021545,3,2,119,0
383522620751,1140916181981,6,2,119,0
383566176931,1151763126217,0,2,117,0
383566176931,1151804678643,2,2,117,0
383566176931,1151860960984,3,2,117,0
383566176931,1152463213179,6,2,117,0
383573574104,1154750702878,0,2,117,0
383573574104,1154790878937,2,2,117,0
383573574104,1154792123008,3,2,117,0
383573574104,1157381652780,6,2,117,0
383576763089,1156846613021,0,2,25,0
383576763089,1156846613027,2,2,25,0
383576763089,1156846912703,3,2,25,0
383576763089,1157926260956,6,2,25,0
383577134154,1157110200696,0,2,25,0
383577134154,1157110200702,2,2,25,0
383577134154,1157110669702,3,2,25,0
383577134154,1159584177535,6,2,25,0
383586742365,1162263079856,1,2,115,0
383586742365,1163670612070,2,2,115,0
383586742365,1163732631774,3,2,115,0
383586742365,1163948317337,6,2,115,0
383600144372,1173376738893,0,2,117,0
383600144372,1173415241830,2,2,117,0
383600144372,1173475188411,3,2,117,0
383600144372,1174154641051,6,2,117,0
383600742940,1173910666012,0,2,117,0
383600742940,1173948667486,2,2,117,0
383600742940,1173974853534,3,2,117,0
383600742940,1174315217807,6,2,117,0
383604688424,1176630190566,0,2,117,0
383604688424,1176670621337,2,2,117,0
383604688424,1176732448031,3,2,117,0
383604688424,1177158788569,6,2,117,0
383613001398,1182674552216,0,1,200,0
383613001398,1182674552223,2,1,200,0
383613001398,1182674623594,3,1,200,0
383613001398,1182782602441,6,1,200,0
383616213319,1185596593322,0,2,117,0
383616213319,1185633983838,2,2,117,0
383616213319,1185664666542,3,2,117,0
383616213319,1186057373849,6,2,117,0
383618015169,1186275462111,1,0,105,0
383618015169,1187190878127,2,0,105,0
383618015169,1187193624463,3,0,105,0
383618015169,1187889920280,6,0,105,0
383644060126,1194049617628,1,0,105,0
383644060126,1194975351986,2,0,105,0
383644060126,1194976496776,3,0,105,0
383644060126,1195937288102,6,0,105,0
383670941373,1198520467208,1,2,115,0
383670941373,1198895634134,2,2,115,0
383670941373,1198906891713,3,2,115,0
383670941373,1199173727336,6,2,115,0
383682278431,1200581335001,0,0,103,0
383682278431,1200671669370,2,0,103,0
383682278431,1200673219313,3,0,103,0
383682278431,1238257872334,6,0,103,0
383684604529,1200719905041,0,2,115,0
383684604529,1200734878964,1,2,115,0
383684604529,1200795576382,2,2,115,0
383684604529,1200805369454,3,2,115,0
383684604529,1248214584360,6,2,115,0
383684825140,1200791229820,0,2,25,0
383684825140,1200791229824,2,2,25,0
383684825140,1200797883764,3,2,25,0
383684825140,1200920925822,6,2,25,0
383685228560,1201031545081,1,2,115,0
383685228560,1201040519589,2,2,115,0
383685228560,1201049548324,3,2,115,0
383685228560,1201295865162,6,2,115,0
383686321224,1201703919446,0,2,117,0
383686321224,1201735898146,2,2,117,0
383686321224,1201779714695,3,2,117,0
383686321224,1202024832571,6,2,117,0
383689180644,1202255170623,1,2,115,0
383689180644,1202267067528,2,2,115,0
383689180644,1202277682468,3,2,115,0
383689180644,1202519243141,6,2,115,0
383720324484,1205444106582,0,2,117,0
383720324484,1205472471347,2,2,117,0
383720324484,1205513422361,3,2,117,0
383720324484,1206046876863,6,2,117,0
383720444699,1205527514288,0,2,117,0
383720444699,1205551201659,2,2,117,0
383720444699,1205574471278,3,2,117,0
383720444699,1206133055563,6,2,117,0
383737624042,1208741641936,0,2,117,0
383737624042,1208776295089,2,2,117,0
383737624042,1208825046815,3,2,117,0
383737624042,1209322244247,6,2,117,0
383774609250,1214281169246,0,2,117,0
383774609250,1214306275258,2,2,117,0
383774609250,1214341963184,3,2,117,0
383774609250,1214620210015,6,2,117,0
383775886930,1214447086376,1,2,115,0
383775886930,1214461278083,2,2,115,0
383775886930,1214472947011,3,2,115,0
383775886930,1214665297393,6,2,115,0
383817770072,1220337841411,1,0,105,0
383817770072,1221260322827,2,0,105,0
383817770072,1221261169844,3,0,105,0
383817770072,1221357056999,6,0,105,0
383817837150,1220392450477,1,2,115,0
383817837150,1222179070051,2,2,115,0
383817837150,1222188341723,3,2,115,0
383817837150,1222404351870,6,2,115,0
383835898540,1226417481790,1,2,115,0
383835898540,1226468698762,2,2,115,0
383835898540,1226484120060,3,2,115,0
383835898540,1226585964780,6,2,115,0
383838301545,1228305958453,0,2,119,0
383838301545,1228305958458,2,2,119,0
383838301545,1228313021307,3,2,119,0
383838301545,1228491476038,6,2,119,0
383839903145,1229330547173,0,2,25,0
383839903145,1229330547177,2,2,25,0
383839903145,1229338682786,3,2,25,0
383839903145,1229393332327,6,2,25,0
383841205152,1230263172529,1,2,115,0
383841205152,1230268102109,2,2,115,0
383841205152,1230277822122,3,2,115,0
383841205152,1230464438948,6,2,115,0
383845042405,1231882050172,1,2,115,0
383845042405,1231923409297,2,2,115,0
383845042405,1231925842764,3,2,115,0
383845042405,1232714602437,6,2,115,0
383852048922,1235857022873,1,0,107,0
383852048922,1235903577772,2,0,107,0
383852048922,1235908320529,3,0,107,0
383852048922,1236472130099,6,0,107,0
383853180517,1236238920996,0,2,117,0
383853180517,1236262675092,2,2,117,0
383853180517,1236285687832,3,2,117,0
383853180517,1236680839775,6,2,117,0
383878096495,1250290370534,0,2,117,0
383878096495,1250323415616,2,2,117,0
383878096495,1250368145981,3,2,117,0
383878096495,1251360410086,6,2,117,0
383935255618,1268607841297,1,2,115,0
383935255618,1272830380142,2,2,115,0
383935255618,1272839792413,3,2,115,0
383935255618,1273070934483,6,2,115,0
383935261117,1268608296011,1,0,105,0
383935261117,1273748636233,2,0,105,0
383935261117,1273755998299,3,0,105,0
383935261117,1275521791169,6,0,105,0
384028036669,1282154227887,0,2,200,0
384028036669,1282154227893,2,2,200,0
384028036669,1282154436916,3,2,200,0
384028036669,1282675590882,6,2,200,0
384033105465,1283196574101,1,2,115,0
384033105465,1283493590026,2,2,115,0
384033105465,1283504936611,3,2,115,0
384033105465,1283931650909,6,2,115,0
384042308013,1284232370056,1,2,115,0
384042308013,1284289689183,2,2,115,0
384042308013,1284298733279,3,2,115,0
384042308013,1284539256040,6,2,115,0
384045897599,1284563607776,0,2,117,0
384045897599,1284588717661,2,2,117,0
384045897599,1284608422967,3,2,117,0
384045897599,1286334105280,6,2,117,0
384049893595,1285223882938,1,2,115,0
384049893595,1285272641174,2,2,115,0
384049893595,1285279332343,3,2,115,0
384049893595,1286031663663,6,2,115,0
384056281679,1286131849586,0,2,115,0
384056281679,1286191557507,1,2,115,0
384056281679,1286252493247,2,2,115,0
384056281679,1286253621096,3,2,115,0
384056281679,1294979490895,6,2,115,0
384085777640,1292176356632,1,2,115,0
384085777640,1293110109104,2,2,115,0
384085777640,1293112688908,3,2,115,0
384085777640,1293277465764,6,2,115,0
384094223375,1292652304833,0,2,119,0
384094223375,1292652304839,2,2,119,0
384094223375,1292652384528,3,2,119,0
384094223375,1294173548658,6,2,119,0
384094247706,1292676027379,1,2,115,0
384094247706,1296727657257,2,2,115,0
384094247706,1296741754383,3,2,115,0
384094247706,1296993967078,6,2,115,0
384107643329,1297613616156,0,2,25,0
384107643329,1297613616162,2,2,25,0
384107643329,1297613751959,3,2,25,0
384107643329,1298912399019,6,2,25,0
384137180189,1301476525998,0,2,117,0
384137180189,1301498998950,2,2,117,0
384137180189,1301506589021,3,2,117,0
384137180189,1302327266653,6,2,117,0
384156226885,1303993346585,1,2,115,0
384156226885,1304323521438,2,2,115,0
384156226885,1304325033793,3,2,115,0
384156226885,1304955187915,6,2,115,0
384163370357,1304830692200,0,2,117,0
384163370357,1304854659945,2,2,117,0
384163370357,1304876563806,3,2,117,0
384163370357,1305346593029,6,2,117,0
384164262732,1305503692948,1,2,115,0
384164262732,1305548593108,2,2,115,0
384164262732,1305556767826,3,2,115,0
384164262732,1308843036536,6,2,115,0
384164751910,1305856843840,1,2,115,0
384164751910,1305977875479,2,2,115,0
384164751910,1305979787761,3,2,115,0
384164751910,1306147717344,6,2,115,0
384179906521,1307388821767,0,2,115,0
384179906521,1307446545052,2,2,115,0
384179906521,1307455500364,3,2,115,0
384179906521,1308178421419,6,2,115,0
384181043570,1307989069623,1,2,115,0
384181043570,1307997888172,2,2,115,0
384181043570,1308007164402,3,2,115,0
384181043570,1308937681038,6,2,115,0
384182505791,1308209696929,1,2,115,0
384182505791,1308243060809,2,2,115,0
384182505791,1308252078519,3,2,115,0
384182505791,1308761110761,6,2,115,0
384182797804,1308363659263,1,2,115,0
384182797804,1308366036148,2,2,115,0
384182797804,1308381156828,3,2,115,0
384182797804,1309242020939,6,2,115,0
384182908549,1308418637133,0,2,200,0
384182908549,1308418637140,2,2,200,0
384182908549,1308418875697,3,2,200,0
384182908549,1309001536842,6,2,200,0
384184285319,1308787454068,1,2,115,0
384184285319,1308794458038,2,2,115,0
384184285319,1308796798364,3,2,115,0
384184285319,1316381552353,6,2,115,0
384186162653,1309893104618,0,2,115,0
384186162653,1309897515436,2,2,115,0
384186162653,1309898565662,3,2,115,0
384186162653,1310915841641,6,2,115,0
384187003478,1310397953778,1,0,105,0
384187003478,1310449893458,2,0,105,0
384187003478,1310457833012,3,0,105,0
384187003478,1310557345707,6,0,105,0
384187151845,1310514202653,1,2,115,0
384187151845,1310573275295,2,2,115,0
384187151845,1310580519926,3,2,115,0
384187151845,1310927634874,6,2,115,0
384193956871,1311046892235,1,2,115,0
384193956871,1311064169293,2,2,115,0
384193956871,1311074912768,3,2,115,0
384193956871,1311329840821,6,2,115,0
384204047142,1313047633660,1,2,115,0
384204047142,1313089877381,2,2,115,0
384204047142,1313097173032,3,2,115,0
384204047142,1313352342511,6,2,115,0
384204268999,1313156615448,1,2,115,0
384204268999,1313212804231,2,2,115,0
384204268999,1313222064148,3,2,115,0
384204268999,1313446184765,6,2,115,0
384208229415,1314505093249,1,2,115,0
384208229415,1314560187525,2,2,115,0
384208229415,1314571631115,3,2,115,0
384208229415,1317117940522,6,2,115,0
384217602842,1315350825928,1,0,105,0
384217602842,1315358251213,2,0,105,0
384217602842,1315367194326,3,0,105,0
384217602842,1315551875944,6,0,105,0
384218433740,1315982169529,0,2,117,0
384218433740,1316014245841,2,2,117,0
384218433740,1316034102237,3,2,117,0
384218433740,1316741294441,6,2,117,0
384218926973,1316267928745,1,2,115,0
384218926973,1316275479729,2,2,115,0
384218926973,1316280558839,3,2,115,0
384218926973,1316835878934,6,2,115,0
384228731464,1319228447271,1,0,105,0
384228731464,1319283994033,2,0,105,0
384228731464,1319285555718,3,0,105,0
384228731464,1320123432462,6,0,105,0
384236047660,1321760064008,1,0,107,0
384236047660,1321797452525,2,0,107,0
384236047660,1321800057760,3,0,107,0
384236047660,1322669962002,6,0,107,0
384237993357,1322282947924,1,1,115,0
384237993357,1322287598435,2,1,115,0
384237993357,1322289526612,3,1,115,0
384237993357,1322358632932,6,1,115,0
384238361513,1322469985220,1,1,115,0
384238361513,1322477109742,2,1,115,0
384238361513,1322478781832,3,1,115,0
384238361513,1322685536090,6,1,115,0
384238859527,1322695633902,1,2,115,0
384238859527,1322722705767,2,2,115,0
384238859527,1322723790300,3,2,115,0
384238859527,1323051251983,6,2,115,0
384280730612,1344946589639,0,2,117,0
384280730612,1344971983395,2,2,117,0
384280730612,1345023155733,3,2,117,0
384280730612,1346038900184,6,2,117,0
384287314290,1349681660388,0,2,117,0
384287314290,1349705876171,2,2,117,0
384287314290,1349736430096,3,2,117,0
384287314290,1350028636539,6,2,117,0
384320376937,1356663440450,0,2,117,0
384320376937,1356702181569,2,2,117,0
384320376937,1356717573197,3,2,117,0
384320376937,1356962781969,6,2,117,0
384367988228,1363267487883,1,2,115,0
384367988228,1365112508428,2,2,115,0
384367988228,1365123871838,3,2,115,0
384367988228,1365477726485,6,2,115,0
384383785059,1365467624187,1,2,115,0
384383785059,1366401096289,2,2,115,0
384383785059,1366415947670,3,2,115,0
384383785059,1366877144982,6,2,115,0
384386453924,1365893393942,0,2,25,0
384386453924,1365893393948,2,2,25,0
384386453924,1365898857147,3,2,25,0
384386453924,1366070857786,6,2,25,0
384390336317,1366404590369,1,0,105,0
384390336317,1367322001839,2,0,105,0
384390336317,1367331089245,3,0,105,0
384390336317,1367433856049,6,0,105,0
384409049945,1367558050853,0,2,117,0
384409049945,1367588981757,2,2,117,0
384409049945,1367644217540,3,2,117,0
384409049945,1394323491950,6,2,117,0
384412175097,1368443954735,0,2,117,0
384412175097,1368476526670,2,2,117,0
384412175097,1368489033469,3,2,117,0
384412175097,1368775962534,6,2,117,0
384432171647,1371766166610,0,2,117,0
384432171647,1371791477468,2,2,117,0
384432171647,1371798191328,3,2,117,0
384432171647,1372859309971,6,2,117,0
384460124941,1376442292977,1,0,105,0
384460124941,1376456545549,2,0,105,0
384460124941,1376463506619,3,0,105,0
384460124941,1376559466103,6,0,105,0
384464740428,1377192367311,1,2,115,0
384464740428,1377252724322,2,2,115,0
384464740428,1377253957654,3,2,115,0
384464740428,1378025954273,6,2,115,0
384467556911,1377433616653,0,2,117,0
384467556911,1377480796284,2,2,117,0
384467556911,1377504688179,3,2,117,0
384467556911,1378160339680,6,2,117,0
384467865856,1377581195583,0,2,117,0
384467865856,1377605945005,2,2,117,0
384467865856,1377632363939,3,2,117,0
384467865856,1377917041712,6,2,117,0
384469604901,1377950832563,1,2,115,0
384469604901,1383196005120,2,2,115,0
384469604901,1383204379361,3,2,115,0
384469604901,1386672259069,6,2,115,0
384486659870,1380825548823,1,2,115,0
384486659870,1383318476697,2,2,115,0
384486659870,1383326063392,3,2,115,0
384486659870,1383608417049,6,2,115,0
384502750595,1383994712893,0,2,25,0
384502750595,1383994712901,2,2,25,0
384502750595,1383994782356,3,2,25,0
384502750595,1384240778582,6,2,25,0
384519333707,1387966384300,0,2,117,0
384519333707,1387999775172,2,2,117,0
384519333707,1388053901621,3,2,117,0
384519333707,1388665418256,6,2,117,0
384532377702,1391178854850,1,2,115,0
384532377702,1391233755202,2,2,115,0
384532377702,1391238565286,3,2,115,0
384532377702,1391388360991,6,2,115,0
384537251093,1393990897529,1,0,105,0
384537251093,1394913161024,2,0,105,0
384537251093,1394915129030,3,0,105,0
384537251093,1395038207619,6,0,105,0
384540857097,1394390705810,0,2,117,0
384540857097,1394426853579,2,2,117,0
384540857097,1394492976791,3,2,117,0
384540857097,1401671500071,6,2,117,0
384549354196,1397232311675,1,2,115,0
384549354196,1397246672234,2,2,115,0
384549354196,1397250187138,3,2,115,0
384549354196,1397427025905,6,2,115,0
384555807559,1399556392820,0,2,25,0
384555807559,1399556392824,2,2,25,0
384555807559,1399556483820,3,2,25,0
384555807559,1399955615899,6,2,25,0
384558014277,1400911343848,0,2,25,0
384558014277,1400911343854,2,2,25,0
384558014277,1400911443471,3,2,25,0
384558014277,1401652492478,6,2,25,0
384562600325,1402860167981,0,2,25,0
384562600325,1402860167985,2,2,25,0
384562600325,1402874178302,3,2,25,0
384562600325,1403037182679,6,2,25,0
384563307431,1403330439875,0,2,117,0
384563307431,1403359217016,2,2,117,0
384563307431,1403396231170,3,2,117,0
384563307431,1403785560612,6,2,117,0
384568765593,1406041353805,0,2,117,0
384568765593,1406067088330,2,2,117,0
384568765593,1406095491819,3,2,117,0
384568765593,1410040389188,6,2,117,0
384576646177,1409637259379,1,0,105,0
384576646177,1409650673582,2,0,105,0
384576646177,1409651651105,3,0,105,0
384576646177,1410359131560,6,0,105,0
384590548664,1418280355600,0,2,117,0
384590548664,1418315211114,2,2,117,0
384590548664,1418356984389,3,2,117,0
384590548664,1419375471598,6,2,117,0
384590655664,1418421162548,0,0,116,0
384590655664,1418479420113,9,0,114,0
384590655664,1418539324786,2,0,114,0
384590655664,1418540885356,3,0,114,0
384590655664,1418718849847,6,0,114,0
384602023164,1427522369126,0,2,117,0
384602023164,1427555557183,2,2,117,0
384602023164,1427562428353,3,2,117,0
384602023164,1428031810832,6,2,117,0
384608684643,1430279871366,0,2,117,0
384608684643,1430318722524,2,2,117,0
384608684643,1430385494730,3,2,117,0
384608684643,1430750780263,6,2,117,0
384651609047,1441279449840,0,2,118,0
384651609047,1441279449846,2,2,118,0
384651609047,1441279595317,3,2,118,0
384651609047,1457039098438,6,2,118,0
384654421136,1442545070235,0,2,117,0
384654421136,1442578407382,2,2,117,0
384654421136,1442616084180,3,2,117,0
384654421136,1442662438180,6,2,117,0
384711728087,1450306859702,0,2,117,0
384711728087,1450335055001,2,2,117,0
384711728087,1450382441773,3,2,117,0
384711728087,1450763511286,6,2,117,0
384730228754,1452995708278,0,2,117,0
384730228754,1453027500713,2,2,117,0
384730228754,1453094257830,3,2,117,0
384730228754,1453410312989,6,2,117,0
384793246215,1462373235487,0,2,25,0
384793246215,1462373235491,2,2,25,0
384793246215,1462373326266,3,2,25,0
384793246215,1462438013800,6,2,25,0
384793545719,1462723298460,0,2,117,0
384793545719,1462750507877,2,2,117,0
384793545719,1462817027698,3,2,117,0
384793545719,1474410157454,6,2,117,0
384796146030,1463362924011,0,2,117,0
384796146030,1463392105585,2,2,117,0
384796146030,1463420903481,3,2,117,0
384796146030,1463862926405,6,2,117,0
384796845933,1463942143550,0,2,117,0
384796845933,1463978116175,2,2,117,0
384796845933,1464033550818,3,2,117,0
384796845933,1465830046753,6,2,117,0
384823626928,1469039079593,1,2,115,0
384823626928,1469045702886,2,2,115,0
384823626928,1469055362155,3,2,115,0
384823626928,1469252571155,6,2,115,0
384823700011,1469086331207,0,2,117,0
384823700011,1469117577606,2,2,117,0
384823700011,1469170786008,3,2,117,0
384823700011,1469442621033,6,2,117,0
384823856199,1469202704986,1,2,115,0
384823856199,1469228814705,2,2,115,0
384823856199,1469233041099,3,2,115,0
384823856199,1469370526182,6,2,115,0
384830063366,1470023446751,1,2,115,0
384830063366,1470454666005,2,2,115,0
384830063366,1470461512886,3,2,115,0
384830063366,1470529800132,6,2,115,0
384857891456,1474251328823,1,2,115,0
384857891456,1475166249311,2,2,115,0
384857891456,1475167502046,3,2,115,0
384857891456,1475269206931,6,2,115,0
384876468946,1475872208819,0,2,117,0
384876468946,1475897123542,2,2,117,0
384876468946,1475903637469,3,2,117,0
384876468946,1476126295479,6,2,117,0
384899695316,1480205820446,1,2,115,0
384899695316,1480304732363,2,2,115,0
384899695316,1480313633454,3,2,115,0
384899695316,1480594502815,6,2,115,0
384912088426,1483242570551,1,0,105,0
384912088426,1483300546821,2,0,105,0
384912088426,1483305799894,3,0,105,0
384912088426,1483793181222,6,0,105,0
384912752788,1483605006524,0,2,115,0
384912752788,1483607070622,2,2,115,0
